"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"NCAM1 interactions"	"NCAM1 interactions"	"9/626"	"37/7644"	0.0024136959949514	0.0351760695734828	0.0314976118226629	"COL4A2/NCAM1/COL6A3/CACNA1D/COL4A3/COL4A4/CACNA1I/CACNB2/COL9A2"	9
"M1"	"Complement cascade"	"Complement cascade"	"14/626"	"75/7644"	0.00272236044083981	0.0390994086503226	0.0350106766075967	"C7/C3/C1R/C1S/CD55/C4A/VTN/CFH/CFB/FCN3/CFD/FCN2/MASP1/C4BPA"	14
"M1"	"Striated Muscle Contraction"	"Striated Muscle Contraction"	"8/626"	"31/7644"	0.00280170500552047	0.0396641380067255	0.0355163506714851	"VIM/TPM2/NEB/DES/MYBPC3/TNNT2/TNNI2/TNNI3"	8
"M1"	"Binding and Uptake of Ligands by Scavenger Receptors"	"Binding and Uptake of Ligands by Scavenger Receptors"	"14/626"	"76/7644"	0.00309290157330837	0.0431699360443465	0.0386555378250402	"APOE/SPARC/STAB1/COL4A2/COL1A2/COLEC11/CD36/MARCO/SCARA5/SAA1/MASP1/HP/HBA1/APOA1"	14
"M1"	"Signaling by PDGF"	"Signaling by PDGF"	"26/626"	"184/7644"	0.00410218467900283	0.0563236884993208	0.0504337664293669	"COL4A2/PDGFD/IL6ST/CDKN1A/THBS1/PRKCA/ITPR3/COL6A3/PLAT/EGFR/PDGFRA/FGFR1/PRKAR2A/FGFR2/COL4A3/FGFR4/THBS2/COL4A4/TRIB3/SPP1/ADCY4/COL9A2/ADCY5/CDK1/FGF17/KIT"	26
"M1"	"Keratan sulfate/keratin metabolism"	"Keratan sulfate/keratin metabolism"	"8/626"	"33/7644"	0.00426264040105859	0.0563236884993208	0.0504337664293669	"LUM/PRELP/B3GNT7/FMOD/CHST6/OGN/OMD/ACAN"	8
"M1"	"Metabolism of steroid hormones and vitamin D"	"Metabolism of steroid hormones and vitamin D"	"8/626"	"33/7644"	0.00426264040105859	0.0563236884993208	0.0504337664293669	"CYP17A1/CYP11B1/AKR1B1/HSD3B2/CYP11B2/HSD17B12/STARD4/POMC"	8
"M1"	"Steroid hormones"	"Steroid hormones"	"8/626"	"33/7644"	0.00426264040105859	0.0563236884993208	0.0504337664293669	"CYP17A1/CYP11B1/AKR1B1/HSD3B2/CYP11B2/HSD17B12/STARD4/POMC"	8
"M1"	"Activation of gene expression by SREBF (SREBP)"	"Activation of gene expression by SREBF (SREBP)"	"9/626"	"41/7644"	0.00506408250430774	0.0660329705495917	0.0591277223148397	"SREBF1/TM7SF2/FDFT1/HMGCR/GPAM/FDPS/MVK/NCOA2/CYP51A1"	9
"M1"	"Hemostasis"	"Hemostasis"	"57/626"	"497/7644"	0.00514727489176666	0.0662460963342955	0.0593185609536472	"CLU/SPARC/SERPINA5/TIMP1/IGF2/FN1/S100A10/SERPING1/THBS1/PRKCA/ATP1B1/MERTK/PDE2A/RAPGEF4/ITPR3/PLAT/VWF/ATP2A3/TUBA4A/ITGA2/PRKAR2A/KIF5C/F3/JAM2/CD36/THBD/GRB14/DGKA/SERPINE2/KCNMB4/EHD3/DOCK3/PRKG1/HGF/KIF22/TEK/CAV1/JAK3/CFD/PLA2G4A/SLC7A5/GUCY1A2/DGKH/CD84/ADRA2A/ADRA2C/MMRN1/GATA5/KIF11/ATP2B2/ANGPT2/MAG/KIF20A/GATA4/SELE/APOA1/FGA"	57
"M1"	"HDL-mediated lipid transport"	"HDL-mediated lipid transport"	"5/626"	"15/7644"	0.00544122093199273	0.0689234995939662	0.0617159808356403	"APOE/ABCA1/PLTP/ABCG1/APOA1"	5
"M1"	"APC/C:Cdc20 mediated degradation of Cyclin B"	"APC/C:Cdc20 mediated degradation of Cyclin B"	"6/626"	"21/7644"	0.00549440612303061	0.0689234995939662	0.0617159808356403	"UBC/UBB/CCNB1/CDK1/UBE2C/CDC20"	6
"M1"	"Smooth Muscle Contraction"	"Smooth Muscle Contraction"	"6/626"	"22/7644"	0.00704185432619211	0.0835575898194008	0.0748197442431939	"TPM2/LMOD1/MYLK/MYH11/SORBS1/ACTG2"	6
"M1"	"Metabolism of Angiotensinogen to Angiotensins"	"Metabolism of Angiotensinogen to Angiotensins"	"5/626"	"16/7644"	0.00738964431873177	0.0835575898194008	0.0748197442431939	"CPB1/ANPEP/ACE2/MME/REN"	5
"M1"	"ABC-family proteins mediated transport"	"ABC-family proteins mediated transport"	"8/626"	"36/7644"	0.00747227139374719	0.0835575898194008	0.0748197442431939	"ABCC3/ABCB1/ABCA8/ABCG1/ABCA9/ABCA6/ABCB6/APOA1"	8
"M1"	"PPARA activates gene expression"	"PPARA activates gene expression"	"17/626"	"111/7644"	0.0084851077679813	0.0835575898194008	0.0748197442431939	"ALAS1/SREBF1/SULT2A1/ABCA1/FDFT1/HMGCR/PLIN2/NR1D1/G0S2/CTGF/NCOA2/WWTR1/CLOCK/CD36/TRIB3/ANGPTL4/APOA1"	17
"M1"	"Androgen biosynthesis"	"Androgen biosynthesis"	"4/626"	"11/7644"	0.00922098146207787	0.0835575898194008	0.0748197442431939	"CYP17A1/HSD3B2/HSD17B12/POMC"	4
"M1"	"Condensation of Prometaphase Chromosomes"	"Condensation of Prometaphase Chromosomes"	"4/626"	"11/7644"	0.00922098146207787	0.0835575898194008	0.0748197442431939	"CCNB1/CDK1/NCAPG/CCNB2"	4
"M1"	"Defective B3GAT3 causes JDSSDHD"	"Defective B3GAT3 causes JDSSDHD"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective B4GALT7 causes EDS, progeroid type"	"Defective B4GALT7 causes EDS, progeroid type"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective CHST14 causes EDS, musculocontractural type"	"Defective CHST14 causes EDS, musculocontractural type"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective CHST3 causes SEDCJD"	"Defective CHST3 causes SEDCJD"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective CHST6 causes MCDC1"	"Defective CHST6 causes MCDC1"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective CHSY1 causes TPBS"	"Defective CHSY1 causes TPBS"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective EXT2 causes exostoses 2"	"Defective EXT2 causes exostoses 2"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective PAPSS2 causes SEMD-PA"	"Defective PAPSS2 causes SEMD-PA"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Defective SLC26A2 causes chondrodysplasias"	"Defective SLC26A2 causes chondrodysplasias"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Diseases associated with glycosaminoglycan metabolism"	"Diseases associated with glycosaminoglycan metabolism"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Glycosaminoglycan metabolism"	"Glycosaminoglycan metabolism"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS I - Hurler syndrome"	"MPS I - Hurler syndrome"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS II - Hunter syndrome"	"MPS II - Hunter syndrome"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS IIIA - Sanfilippo syndrome A"	"MPS IIIA - Sanfilippo syndrome A"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS IIIB - Sanfilippo syndrome B"	"MPS IIIB - Sanfilippo syndrome B"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS IIIC - Sanfilippo syndrome C"	"MPS IIIC - Sanfilippo syndrome C"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS IIID - Sanfilippo syndrome D"	"MPS IIID - Sanfilippo syndrome D"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS IV - Morquio syndrome A"	"MPS IV - Morquio syndrome A"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS IV - Morquio syndrome B"	"MPS IV - Morquio syndrome B"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS IX - Natowicz syndrome"	"MPS IX - Natowicz syndrome"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS VI - Maroteaux-Lamy syndrome"	"MPS VI - Maroteaux-Lamy syndrome"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"MPS VII - Sly syndrome"	"MPS VII - Sly syndrome"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"Mucopolysaccharidoses"	"Mucopolysaccharidoses"	"18/626"	"121/7644"	0.00927480815351573	0.0835575898194008	0.0748197442431939	"DCN/PAPSS2/SLC26A2/LUM/LYVE1/VCAN/SDC1/PRELP/B3GNT7/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/OGN/OMD/ACAN"	18
"M1"	"NCAM signaling for neurite out-growth"	"NCAM signaling for neurite out-growth"	"12/626"	"70/7644"	0.0106373207927559	0.0949692333839743	0.0850380410459295	"COL4A2/IL6ST/NCAM1/COL6A3/FGFR1/CACNA1D/COL4A3/COL4A4/CACNA1I/CACNB2/COL9A2/CDK1"	12
"M1"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"17/626"	"114/7644"	0.0110069123224452	0.0973915188530643	0.08720702150208	"ALAS1/SREBF1/SULT2A1/ABCA1/FDFT1/HMGCR/PLIN2/NR1D1/G0S2/CTGF/NCOA2/WWTR1/CLOCK/CD36/TRIB3/ANGPTL4/APOA1"	17
"M1"	"L1CAM interactions"	"L1CAM interactions"	"15/626"	"97/7644"	0.0119038410106865	0.104395632226463	0.0934786955939331	"NCAM1/NRCAM/NRP2/NFASC/EGFR/FGFR1/ITGA2/ANK2/DNM1/SCN4B/CNTN6/EPHB2/SCN7A/ANK1/CHL1"	15
"M1"	"Post-chaperonin tubulin folding pathway"	"Post-chaperonin tubulin folding pathway"	"5/626"	"18/7644"	0.012642634956542	0.109902203876607	0.098409429994136	"TUBA1B/TUBA4A/TUBA1C/TUBB3/TUBB2A"	5
"M1"	"Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis"	"Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis"	"4/626"	"12/7644"	0.0129490856323779	0.111587337927709	0.0999183449711175	"LIPE/CAV1/FABP4/PLIN1"	4
"M1"	"Potassium Channels"	"Potassium Channels"	"15/626"	"99/7644"	0.0142390459263942	0.121645642353936	0.108924825008623	"KCNK3/KCNQ1/KCNJ5/GABBR1/KCNK2/KCNN2/KCNMB4/HCN2/KCNH2/KCNH3/GABBR2/KCNK1/KCNH8/KCND2/KCNG1"	15
"M1"	"A tetrasaccharide linker sequence is required for GAG synthesis"	"A tetrasaccharide linker sequence is required for GAG synthesis"	"6/626"	"26/7644"	0.0164241755217107	0.139114170444575	0.124566621365741	"DCN/VCAN/SDC1/SDC2/GPC4/GPC3"	6
"M1"	"NF-kB is activated and signals survival"	"NF-kB is activated and signals survival"	"4/626"	"13/7644"	0.0175147757500934	0.145858342591114	0.130605536995389	"UBC/SQSTM1/UBB/NGFR"	4
"M1"	"p75NTR recruits signalling complexes"	"p75NTR recruits signalling complexes"	"4/626"	"13/7644"	0.0175147757500934	0.145858342591114	0.130605536995389	"UBC/SQSTM1/UBB/NGFR"	4
"M1"	"Glycolysis"	"Glycolysis"	"6/626"	"27/7644"	0.0196966951106157	0.162661873788501	0.145651877002185	"GAPDH/ENO2/ALDOC/PFKP/PFKFB4/ALDOB"	6
"M1"	"Formation of tubulin folding intermediates by CCT/TriC"	"Formation of tubulin folding intermediates by CCT/TriC"	"5/626"	"20/7644"	0.0199671583999423	0.163532677473907	0.146431618365823	"TUBA1B/TUBA4A/TUBA1C/TUBB3/TUBB2A"	5
"M1"	"Bile acid and bile salt metabolism"	"Bile acid and bile salt metabolism"	"7/626"	"35/7644"	0.0212886927306843	0.17292700406646	0.154843554546738	"ABCC3/NCOA2/ACOX2/AKR1C1/SLC27A2/PTGIS/FABP6"	7
"M1"	"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)"	"Synthesis of Prostaglandins (PG) and Thromboxanes (TX)"	"4/626"	"14/7644"	0.0229663808668	0.185038076739827	0.165688139244436	"PTGDS/HPGD/PTGIS/PTGS2"	4
"M1"	"Interaction between L1 and Ankyrins"	"Interaction between L1 and Ankyrins"	"6/626"	"29/7644"	0.0275118203785576	0.219872693509279	0.196880004916163	"NRCAM/NFASC/ANK2/SCN4B/SCN7A/ANK1"	6
"M1"	"NRIF signals cell death from the nucleus"	"NRIF signals cell death from the nucleus"	"4/626"	"15/7644"	0.0293391662976389	0.230780619042459	0.206647258858986	"UBC/SQSTM1/UBB/NGFR"	4
"M1"	"Cyclin A/B1 associated events during G2/M transition"	"Cyclin A/B1 associated events during G2/M transition"	"5/626"	"22/7644"	0.0296216697100904	0.230780619042459	0.206647258858986	"CCNB1/FOXM1/CDK1/PKMYT1/CCNB2"	5
"M1"	"Phospholipase C-mediated cascade"	"Phospholipase C-mediated cascade"	"9/626"	"54/7644"	0.0298081929742025	0.230780619042459	0.206647258858986	"PRKCA/ITPR3/FGFR1/PRKAR2A/FGFR2/FGFR4/ADCY4/ADCY5/FGF17"	9
"M1"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	"9/626"	"54/7644"	0.0298081929742025	0.230780619042459	0.206647258858986	"SREBF1/TM7SF2/FDFT1/HMGCR/GPAM/FDPS/MVK/NCOA2/CYP51A1"	9
"M1"	"Lipoprotein metabolism"	"Lipoprotein metabolism"	"6/626"	"30/7644"	0.0320912235926669	0.246461463980121	0.220688314977154	"APOE/ABCA1/PLTP/ABCG1/SDC1/APOA1"	6
"M1"	"Collagen degradation"	"Collagen degradation"	"7/626"	"38/7644"	0.0323309690387646	0.246461463980121	0.220688314977154	"COL15A1/MMP2/COL12A1/COL16A1/COL14A1/MMP15/COL9A2"	7
"M1"	"Laminin interactions"	"Laminin interactions"	"5/626"	"23/7644"	0.0353828175388417	0.267666963213681	0.239676297189583	"NID1/LAMC3/ITGA2/LAMA2/LAMB3"	5
"M1"	"p75NTR signals via NF-kB"	"p75NTR signals via NF-kB"	"4/626"	"16/7644"	0.0366556736239414	0.273665733242038	0.245047759438141	"UBC/SQSTM1/UBB/NGFR"	4
"M1"	"Formation of Fibrin Clot (Clotting Cascade)"	"Formation of Fibrin Clot (Clotting Cascade)"	"7/626"	"39/7644"	0.0367280953796075	0.273665733242038	0.245047759438141	"SERPINA5/SERPING1/VWF/F3/THBD/SERPINE2/FGA"	7
"M1"	"O-linked glycosylation"	"O-linked glycosylation"	"14/626"	"103/7644"	0.0405423681843814	0.298147077227508	0.26696902236209	"THBS1/ADAMTS1/ADAMTSL2/SPON2/THBS2/SPON1/B3GNT7/ADAMTS10/ADAMTS2/ADAMTSL4/ADAMTSL1/WBSCR17/ADAMTS12/ADAMTSL3"	14
"M1"	"Initial triggering of complement"	"Initial triggering of complement"	"9/626"	"57/7644"	0.0406153939714567	0.298147077227508	0.26696902236209	"C3/C1R/C1S/C4A/CFB/FCN3/CFD/FCN2/MASP1"	9
"M1"	"Negative regulation of FGFR signaling"	"Negative regulation of FGFR signaling"	"7/626"	"40/7644"	0.0415017277987417	0.302280736435933	0.270670413527529	"UBC/UBB/FGFR1/FGFR2/FGFR4/BRAF/FGF17"	7
"M1"	"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol"	"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol"	"5/626"	"24/7644"	0.0417885579129393	0.302280736435933	0.270670413527529	"NCOA2/ACOX2/AKR1C1/SLC27A2/PTGIS"	5
"M1"	"Ethanol oxidation"	"Ethanol oxidation"	"3/626"	"10/7644"	0.0424404405391539	0.304771569378997	0.272900773260921	"ALDH1A1/ADH1B/ACSS1"	3
"M1"	"ABCA transporters in lipid homeostasis"	"ABCA transporters in lipid homeostasis"	"4/626"	"17/7644"	0.0449263283499427	0.315758804218391	0.282739042919012	"ABCG1/ABCA9/ABCA6/APOA1"	4
"M1"	"Acyl chain remodelling of PS"	"Acyl chain remodelling of PS"	"4/626"	"17/7644"	0.0449263283499427	0.315758804218391	0.282739042919012	"LPCAT3/PLA2G4A/PLA2G2A/PLA2G1B"	4
"M1"	"G1/S-Specific Transcription"	"G1/S-Specific Transcription"	"4/626"	"17/7644"	0.0449263283499427	0.315758804218391	0.282739042919012	"TYMS/RRM2/CDK1/CDT1"	4
"M1"	"Regulation of insulin secretion"	"Regulation of insulin secretion"	"11/626"	"77/7644"	0.0479294088841195	0.329315335099731	0.294877930308645	"PRKCA/RAPGEF4/ITPR3/PRKAR2A/CACNA1D/SLC2A1/PLCB2/CACNB2/ADCY5/ADRA2A/ADRA2C"	11
"M1"	"EGFR interacts with phospholipase C-gamma"	"EGFR interacts with phospholipase C-gamma"	"6/626"	"33/7644"	0.0486859188994438	0.329315335099731	0.294877930308645	"PRKCA/ITPR3/EGFR/PRKAR2A/ADCY4/ADCY5"	6
"M1"	"Acyl chain remodelling of PC"	"Acyl chain remodelling of PC"	"5/626"	"25/7644"	0.04884899521661	0.329315335099731	0.294877930308645	"LPCAT3/PLB1/PLA2G4A/PLA2G2A/PLA2G1B"	5
"M1"	"Cellular response to hypoxia"	"Cellular response to hypoxia"	"5/626"	"25/7644"	0.04884899521661	0.329315335099731	0.294877930308645	"UBC/UBB/HIF3A/EGLN3/CA9"	5
"M1"	"Metal ion SLC transporters"	"Metal ion SLC transporters"	"5/626"	"25/7644"	0.04884899521661	0.329315335099731	0.294877930308645	"SLC30A1/HEPH/SLC11A1/SLC30A3/SLC30A2"	5
"M1"	"Regulation of Hypoxia-inducible Factor (HIF) by oxygen"	"Regulation of Hypoxia-inducible Factor (HIF) by oxygen"	"5/626"	"25/7644"	0.04884899521661	0.329315335099731	0.294877930308645	"UBC/UBB/HIF3A/EGLN3/CA9"	5
"M1"	"Diseases of glycosylation"	"Diseases of glycosylation"	"26/626"	"227/7644"	0.0497084965539844	0.33284540597972	0.29803885202709	"CTSA/DCN/PAPSS2/SLC26A2/LUM/LYVE1/MAN1A1/VCAN/SDC1/PRELP/NEU3/B3GNT7/MGAT5/NANS/SDC2/GPC4/FMOD/CHST6/HS6ST3/GPC3/PMM2/ST6GALNAC5/OGN/MGAT2/OMD/ACAN"	26
"M1"	"SLC-mediated transmembrane transport"	"SLC-mediated transmembrane transport"	"29/626"	"259/7644"	0.0510561037565316	0.339574488743106	0.30406425621163	"SLC47A1/SLC26A2/SLC6A6/SLCO2A1/SLCO2B1/SLC30A1/HEPH/SLC4A3/SLC1A3/APOD/SLC7A2/SLC2A1/SLC16A7/SLC11A1/SLC4A8/SLC9A7/SLC27A6/HK2/SLC2A4/HK3/SLC7A5/GCKR/SLC2A5/SLC5A8/RHCG/SLC30A3/SLC13A5/SLC30A2/SLC44A5"	29
"M1"	"Transcriptional regulation of white adipocyte differentiation"	"Transcriptional regulation of white adipocyte differentiation"	"11/626"	"78/7644"	0.0518682637175609	0.341295509987186	0.305605305559719	"SREBF1/CEBPD/CDK4/NCOA2/CD36/ANGPTL4/SLC2A4/FABP4/PLIN1/CEBPA/ADIPOQ"	11
"M1"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"13/626"	"97/7644"	0.0520036549021847	0.341295509987186	0.305605305559719	"SLC47A1/SLC6A6/SLC30A1/HEPH/SLC16A7/SLC11A1/SLC2A4/SLC2A5/RHCG/SLC30A3/SLC13A5/SLC30A2/SLC44A5"	13
"M1"	"Glucose metabolism"	"Glucose metabolism"	"10/626"	"69/7644"	0.0531055631586619	0.346234296646276	0.310027629797451	"GAPDH/UBC/UBB/ENO2/PYGL/ALDOC/PFKP/FBP1/PFKFB4/ALDOB"	10
"M1"	"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha"	"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha"	"4/626"	"18/7644"	0.0541502407480571	0.350737833864867	0.314060219818453	"UBC/UBB/HIF3A/EGLN3"	4
"M1"	"Interleukin-7 signaling"	"Interleukin-7 signaling"	"3/626"	"11/7644"	0.0548977376930573	0.35293232162563	0.316025223995333	"HGF/JAK3/IL7R"	3
"M1"	"PLCG1 events in ERBB2 signaling"	"PLCG1 events in ERBB2 signaling"	"6/626"	"34/7644"	0.055201321747702	0.35293232162563	0.316025223995333	"PRKCA/ITPR3/EGFR/PRKAR2A/ADCY4/ADCY5"	6
"M1"	"PLC beta mediated events"	"PLC beta mediated events"	"7/626"	"43/7644"	0.0581609150328253	0.369470941009807	0.330834354741375	"PRKCA/ITPR3/PRKAR2A/PLCB2/ADCY4/PLA2G4A/ADCY5"	7
"M1"	"Cell surface interactions at the vascular wall"	"Cell surface interactions at the vascular wall"	"13/626"	"99/7644"	0.059540592466498	0.375826287479614	0.336525105258182	"FN1/ATP1B1/MERTK/JAM2/THBD/GRB14/TEK/CAV1/SLC7A5/CD84/ANGPT2/MAG/SELE"	13
"M1"	"G-protein mediated events"	"G-protein mediated events"	"7/626"	"44/7644"	0.0645116825274748	0.39731332850161	0.355765187664621	"PRKCA/ITPR3/PRKAR2A/PLCB2/ADCY4/PLA2G4A/ADCY5"	7
"M1"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"21/626"	"181/7644"	0.0648484610196891	0.39731332850161	0.355765187664621	"ALAS1/SREBF1/SULT2A1/ABCA1/FDFT1/HMGCR/GPAM/PLIN2/NR1D1/G0S2/CTGF/HSD17B12/NCOA2/WWTR1/CLOCK/CD36/TRIB3/ANGPTL4/GPD1/ACADL/APOA1"	21
